Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[genotype]	Characteristics[phenotype]	Characteristics[sex]	Characteristics[organism part]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[NOMINAL_LENGTH]	Comment[LIBRARY_SELECTION]	Comment[NOMINAL_SDEV]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_LAYOUT]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[ENA_RUN]	Comment[Center]	Comment[FASTQ_URI]	Factor Value[phenotype]	Factor Value[sex]
ERS422524	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ62_3d-sc-1883527	ERS422524	P-MTAB-40614	9739420_ERX536596	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536596	sequencing assay	ERX536596	ERR578420_1	ERR578420	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578420/ERR578420_1.fastq.gz	Cancer	male
ERS422524	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ62_3d-sc-1883527	ERS422524	P-MTAB-40614	9739420_ERX536596	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536596	sequencing assay	ERX536596	ERR578420_2	ERR578420	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578420/ERR578420_2.fastq.gz	Cancer	male
ERS422524	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ62_3d-sc-1883527	ERS422524	P-MTAB-40614	9739420_ERX536610	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536610	sequencing assay	ERX536610	ERR578434_1	ERR578434	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578434/ERR578434_1.fastq.gz	Cancer	male
ERS422524	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ62_3d-sc-1883527	ERS422524	P-MTAB-40614	9739420_ERX536610	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536610	sequencing assay	ERX536610	ERR578434_2	ERR578434	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578434/ERR578434_2.fastq.gz	Cancer	male
ERS422524	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ62_3d-sc-1883527	ERS422524	P-MTAB-40614	9739420_ERX536624	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536624	sequencing assay	ERX536624	ERR578448_1	ERR578448	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578448/ERR578448_1.fastq.gz	Cancer	male
ERS422524	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ62_3d-sc-1883527	ERS422524	P-MTAB-40614	9739420_ERX536624	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536624	sequencing assay	ERX536624	ERR578448_2	ERR578448	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578448/ERR578448_2.fastq.gz	Cancer	male
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536499	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536499	sequencing assay	ERX536499	ERR578323_1	ERR578323	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578323/ERR578323_1.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536499	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536499	sequencing assay	ERX536499	ERR578323_2	ERR578323	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578323/ERR578323_2.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536583	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536583	sequencing assay	ERX536583	ERR578407_1	ERR578407	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578407/ERR578407_1.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536583	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536583	sequencing assay	ERX536583	ERR578407_2	ERR578407	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578407/ERR578407_2.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536597	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536597	sequencing assay	ERX536597	ERR578421_1	ERR578421	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578421/ERR578421_1.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536597	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536597	sequencing assay	ERX536597	ERR578421_2	ERR578421	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578421/ERR578421_2.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536611	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536611	sequencing assay	ERX536611	ERR578435_1	ERR578435	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578435/ERR578435_1.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536611	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536611	sequencing assay	ERX536611	ERR578435_2	ERR578435	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578435/ERR578435_2.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536625	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536625	sequencing assay	ERX536625	ERR578449_1	ERR578449	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578449/ERR578449_1.fastq.gz	Healthy (control)	female
ERS422525	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ66_3e-sc-1883528	ERS422525	P-MTAB-40614	9739421_ERX536625	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536625	sequencing assay	ERX536625	ERR578449_2	ERR578449	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578449/ERR578449_2.fastq.gz	Healthy (control)	female
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536500	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536500	sequencing assay	ERX536500	ERR578324_1	ERR578324	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578324/ERR578324_1.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536500	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536500	sequencing assay	ERX536500	ERR578324_2	ERR578324	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578324/ERR578324_2.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536584	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536584	sequencing assay	ERX536584	ERR578408_1	ERR578408	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578408/ERR578408_1.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536584	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536584	sequencing assay	ERX536584	ERR578408_2	ERR578408	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578408/ERR578408_2.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536598	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536598	sequencing assay	ERX536598	ERR578422_1	ERR578422	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578422/ERR578422_1.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536598	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536598	sequencing assay	ERX536598	ERR578422_2	ERR578422	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578422/ERR578422_2.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536612	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536612	sequencing assay	ERX536612	ERR578436_1	ERR578436	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578436/ERR578436_1.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536612	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536612	sequencing assay	ERX536612	ERR578436_2	ERR578436	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578436/ERR578436_2.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536626	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536626	sequencing assay	ERX536626	ERR578450_1	ERR578450	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578450/ERR578450_1.fastq.gz	Healthy (control)	male
ERS422526	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ61_1c-sc-1883529	ERS422526	P-MTAB-40614	9739422_ERX536626	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536626	sequencing assay	ERX536626	ERR578450_2	ERR578450	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578450/ERR578450_2.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536501	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536501	sequencing assay	ERX536501	ERR578325_1	ERR578325	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578325/ERR578325_1.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536501	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536501	sequencing assay	ERX536501	ERR578325_2	ERR578325	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578325/ERR578325_2.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536585	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536585	sequencing assay	ERX536585	ERR578409_1	ERR578409	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578409/ERR578409_1.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536585	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536585	sequencing assay	ERX536585	ERR578409_2	ERR578409	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578409/ERR578409_2.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536599	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536599	sequencing assay	ERX536599	ERR578423_1	ERR578423	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578423/ERR578423_1.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536599	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536599	sequencing assay	ERX536599	ERR578423_2	ERR578423	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578423/ERR578423_2.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536613	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536613	sequencing assay	ERX536613	ERR578437_1	ERR578437	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578437/ERR578437_1.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536613	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536613	sequencing assay	ERX536613	ERR578437_2	ERR578437	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578437/ERR578437_2.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536627	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536627	sequencing assay	ERX536627	ERR578451_1	ERR578451	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578451/ERR578451_1.fastq.gz	Healthy (control)	male
ERS422527	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ53_3f-sc-1883530	ERS422527	P-MTAB-40614	9739423_ERX536627	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536627	sequencing assay	ERX536627	ERR578451_2	ERR578451	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578451/ERR578451_2.fastq.gz	Healthy (control)	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536502	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536502	sequencing assay	ERX536502	ERR578326_1	ERR578326	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578326/ERR578326_1.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536502	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536502	sequencing assay	ERX536502	ERR578326_2	ERR578326	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578326/ERR578326_2.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536516	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536516	sequencing assay	ERX536516	ERR578340_1	ERR578340	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578340/ERR578340_1.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536516	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536516	sequencing assay	ERX536516	ERR578340_2	ERR578340	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578340/ERR578340_2.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536530	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536530	sequencing assay	ERX536530	ERR578354_1	ERR578354	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578354/ERR578354_1.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536530	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536530	sequencing assay	ERX536530	ERR578354_2	ERR578354	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578354/ERR578354_2.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536544	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536544	sequencing assay	ERX536544	ERR578368_1	ERR578368	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578368/ERR578368_1.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536544	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536544	sequencing assay	ERX536544	ERR578368_2	ERR578368	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578368/ERR578368_2.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536558	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536558	sequencing assay	ERX536558	ERR578382_1	ERR578382	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578382/ERR578382_1.fastq.gz	Cancer	male
ERS422528	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_1g-sc-1883531	ERS422528	P-MTAB-40614	9804963_ERX536558	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536558	sequencing assay	ERX536558	ERR578382_2	ERR578382	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578382/ERR578382_2.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536503	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536503	sequencing assay	ERX536503	ERR578327_1	ERR578327	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578327/ERR578327_1.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536503	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536503	sequencing assay	ERX536503	ERR578327_2	ERR578327	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578327/ERR578327_2.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536517	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536517	sequencing assay	ERX536517	ERR578341_1	ERR578341	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578341/ERR578341_1.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536517	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536517	sequencing assay	ERX536517	ERR578341_2	ERR578341	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578341/ERR578341_2.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536531	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536531	sequencing assay	ERX536531	ERR578355_1	ERR578355	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578355/ERR578355_1.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536531	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536531	sequencing assay	ERX536531	ERR578355_2	ERR578355	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578355/ERR578355_2.fastq.gz	Cancer	male
